4
AGL Experiment
2/24/2017	12:58:28 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
CFG SSC	4	4	CFG SSC	1	CFG String Training, 13	14	CFG String Training (13, BBDCDAB)	14	143774	BBDCDAB	BBDCDAB						BBDCDAB	C	1754	
CFG SSC	4	4	CFG SSC	1	CFG String Training, 23	24	CFG String Training (23, DCDABDBB)	24	150342	DCDABDBB	DCDABDBB						DCDABDBB	C	1724	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 22	47	CFG String Training (22, ABDCCABA)	23	155710	ABDCCABA	ABDCCABA						ABDCCABA	C	1405	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 1	26	CFG String Training (1, AACBB)	2	159486	AACBB	AACBB						AACBB	C	1086	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 21	46	CFG String Training (21, CDAADBBB)	22	165678	CDAADBBB	CDAADBBB						CDAADBBB	C	1479	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 4	29	CFG String Training (4, DDACB)	5	169869	DDACB	DDACB						DDACB	C	1144	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 9	34	CFG String Training (9, DCCBDA)	10	174453	DCCBDA	DCCBDA						DCCBDA	C	1224	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 3	28	CFG String Training (3, CDABA)	4	177893	CDABA	CDABA						CDABA	C	1233	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 16	41	CFG String Training (16, DCDDABA)	17	182589	DCDDABA	DCDDABA						DCDDABA	C	1167	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 20	45	CFG String Training (20, CADDACBB)	21	187741	CADDACBB	CADDACBB						CADDACBB	C	1228	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 7	32	CFG String Training (7, ACBDAB)	8	194469	ACBDAB	ACBDAB						ACBDAB	C	1349	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 6	31	CFG String Training (6, BDACD)	7	198605	BDACD	BDACD						BDACD	C	1600	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 13	38	CFG String Training (13, BBDCDAB)	14	203341	BBDCDAB	BBDCDAB						BBDCDAB	C	1571	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 2	27	CFG String Training (2, ABDAA)	3	206941	ABDAA	ABDAA						ABDAA	C	1261	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 18	43	CFG String Training (18, ADCAAAB)	19	211837	ADCAAAB	ADCAAAB						ADCAAAB	C	1045	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 14	39	CFG String Training (14, ABCCBBA)	15	216589	ABCCBBA	ABCCBBA						ABCCBBA	C	1298	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 5	30	CFG String Training (5, ACADD)	6	220021	ACADD	ACADD						ACADD	C	1435	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 12	37	CFG String Training (12, CBBDBA)	13	224597	CBBDBA	CBBDBA						CBBDBA	C	1499	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 8	33	CFG String Training (8, ADADAB)	9	229213	ADADAB	ADADAB						ADADAB	C	1203	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 24	49	CFG String Training (24, BCADDABA)	25	236253	BCADDABA	BCADDABA						BCADDABA	C	1803	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 11	36	CFG String Training (11, CCCBCB)	12	240045	CCCBCB	CCCBCB						CCCBCB	C	1280	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 17	42	CFG String Training (17, DCAADBB)	18	245293	DCAADBB	DCAADBB						DCAADBB	C	1176	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 19	44	CFG String Training (19, ABADCABB)	20	250661	ABADCABB	ABADCABB						ABADCABB	C	1278	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 15	40	CFG String Training (15, AADCCBB)	16	254501	AADCCBB	AADCCBB						AADCCBB	C	992	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 10	35	CFG String Training (10, BACAAB)	11	259717	BACAAB	BACAAB						BACAAB	C	1478	
CFG SSC	4	4	CFG SSC	1	CFG String Training1, 23	48	CFG String Training (23, DCDABDBB)	24	265421	DCDABDBB	DCDABDBB						DCDABDBB	C	1238	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 3	52	CFG String Training (3, CDABA)	4	269077	CDABA	CDABA						CDABA	C	1434	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 21	70	CFG String Training (21, CDAADBBB)	22	273837	CDAADBBB	CDAADBBB						CDAADBBB	C	1111	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 12	61	CFG String Training (12, CBBDBA)	13	277653	CBBDBA	CBBDBA						CBBDBA	C	1433	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 1	50	CFG String Training (1, AACBB)	2	281005	AACBB	AACBB						AACBB	C	889	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 18	67	CFG String Training (18, ADCAAAB)	19	286061	ADCAAAB	ADCAAAB						ADCAAAB	C	1779	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 17	66	CFG String Training (17, DCAADBB)	18	290917	DCAADBB	DCAADBB						DCAADBB	C	1200	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 8	57	CFG String Training (8, ADADAB)	9	294453	ADADAB	ADADAB						ADADAB	C	966	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 24	73	CFG String Training (24, BCADDABA)	25	299725	BCADDABA	BCADDABA						BCADDABA	C	1745	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 9	58	CFG String Training (9, DCCBDA)	10	303837	DCCBDA	DCCBDA						DCCBDA	C	1589	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 14	63	CFG String Training (14, ABCCBBA)	15	309013	ABCCBBA	ABCCBBA						ABCCBBA	C	1209	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 7	56	CFG String Training (7, ACBDAB)	8	312829	ACBDAB	ACBDAB						ACBDAB	C	1114	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 2	51	CFG String Training (2, ABDAA)	3	315965	ABDAA	ABDAA						ABDAA	C	1241	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 10	59	CFG String Training (10, BACAAB)	11	320541	BACAAB	BACAAB						BACAAB	C	1252	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 13	62	CFG String Training (13, BBDCDAB)	14	325581	BBDCDAB	BBDCDAB						BBDCDAB	C	1237	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 20	69	CFG String Training (20, CADDACBB)	21	330373	CADDACBB	CADDACBB						CADDACBB	C	987	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 16	65	CFG String Training (16, DCDDABA)	17	334093	DCDDABA	DCDDABA						DCDDABA	C	1284	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 11	60	CFG String Training (11, CCCBCB)	12	337901	CCCBCB	CCCBCB						CCCBCB	C	1031	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 5	54	CFG String Training (5, ACADD)	6	340725	ACADD	ACADD						ACADD	C	1007	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 4	53	CFG String Training (4, DDACB)	5	343972	DDACB	DDACB						DDACB	C	965	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 19	68	CFG String Training (19, ABADCABB)	20	349341	ABADCABB	ABADCABB						ABADCABB	C	1141	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 22	71	CFG String Training (22, ABDCCABA)	23	355413	ABDCCABA	ABDCCABA						ABDCCABA	C	1453	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 23	72	CFG String Training (23, DCDABDBB)	24	361756	DCDABDBB	DCDABDBB						DCDABDBB	C	1266	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 6	55	CFG String Training (6, BDACD)	7	365708	BDACD	BDACD						BDACD	C	1565	
CFG SSC	4	4	CFG SSC	1	CFG String Training2, 15	64	CFG String Training (15, AADCCBB)	16	369868	AADCCBB	AADCCBB						AADCCBB	C	1046	
CFG SSC	4	4	CFG SSC	1	Middle Instruction	74	Middle Instruction	26	391178	space		 					space	C	21272	
CFG SSC	4	4	CFG SSC	1	Middle Instruction	74	Middle Instruction 2	27	415882	space		 					space	C	24676	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 6	80	CFG String Test (6, BBCBAB)	33	419634	4		4					1; 2; 3; 4	C	3743	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 1	75	CFG String Test (1, BCDBA)	28	423153	3		3					1; 2; 3; 4	C	3513	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 23	97	CFG String Test (23, BCDABDA)	50	427481	2		2					1; 2; 3; 4	C	4324	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 2	76	CFG String Test (2, ACCDCA)	29	431281	2		2					1; 2; 3; 4	C	3791	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 9	83	CFG String Test (9, ADCAB)	36	433497	3		3					1; 2; 3; 4	C	2207	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 8	82	CFG String Test (8, CADBDDAB)	35	437753	3		3					1; 2; 3; 4	C	4246	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 22	96	CFG String Test (22, ADCBDA)	49	441777	3		3					1; 2; 3; 4	C	4020	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 5	79	CFG String Test (5, ACDCA)	32	445049	2		2					1; 2; 3; 4	C	3259	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 14	88	CFG String Test (14, ACCDBC)	41	447313	3		3					1; 2; 3; 4	C	2256	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 10	84	CFG String Test (10, CABDAB)	37	450201	2		2					1; 2; 3; 4	C	2878	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 24	98	CFG String Test (24, DDCADABD)	51	454001	2		2					1; 2; 3; 4	C	3794	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 4	78	CFG String Test (4, DBDDCCCA)	31	457673	3		3					1; 2; 3; 4	C	3666	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 11	85	CFG String Test (11, BADDDAB)	38	466193	2		2					1; 2; 3; 4	C	8503	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 20	94	CFG String Test (20, BCCABCAA)	47	470185	2		2					1; 2; 3; 4	C	3978	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 12	86	CFG String Test (12, DDCBBDAB)	39	473769	2		2					1; 2; 3; 4	C	3579	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 15	89	CFG String Test (15, CDDCDBB)	42	477417	3		3					1; 2; 3; 4	C	3644	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 16	90	CFG String Test (16, DBCBABCD)	43	480585	2		2					1; 2; 3; 4	C	3162	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 7	81	CFG String Test (7, DCBDCAB)	34	487513	2		2					1; 2; 3; 4	C	6923	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 21	95	CFG String Test (21, DBBDA)	48	488889	3		3					1; 2; 3; 4	C	1366	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 3	77	CFG String Test (3, CBCBCAA)	30	492777	3		3					1; 2; 3; 4	C	3872	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 13	87	CFG String Test (13, BACDD)	40	495001	3		3					1; 2; 3; 4	C	2211	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 17	91	CFG String Test (17, ACBBC)	44	497777	3		3					1; 2; 3; 4	C	2771	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 19	93	CFG String Test (19, DACABBC)	46	500249	3		3					1; 2; 3; 4	C	2459	
CFG SSC	4	4	CFG SSC	1	CFG String Test, 18	92	CFG String Test (18, CADCAC)	45	502049	2		2					1; 2; 3; 4	C	1793	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 5	103	CFG Color Test (5, testBYBBGGGR.jpg)	56	519289	3		3					1; 2; 3; 4	C	17199	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 3	101	CFG Color Test (3, testBGYBGRY.jpg)	54	525777	2		2					1; 2; 3; 4	C	6471	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 23	121	CFG Color Test (23, testYRGBB.jpg)	74	529177	3		3					1; 2; 3; 4	C	3388	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 17	115	CFG Color Test (17, testRGGBYG.jpg)	68	532305	3		3					1; 2; 3; 4	C	3116	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 4	102	CFG Color Test (4, testBRGRYYG.jpg)	55	534473	3		3					1; 2; 3; 4	C	2150	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 18	116	CFG Color Test (18, testRGYYG.jpg)	69	540233	3		3					1; 2; 3; 4	C	5744	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 16	114	CFG Color Test (16, testRGGBGR.jpg)	67	545137	3		3					1; 2; 3; 4	C	4881	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 21	119	CFG Color Test (21, testYGGRYGRR.jpg)	72	546633	2		2					1; 2; 3; 4	C	1477	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 9	107	CFG Color Test (9, testGRBGRG.jpg)	60	561057	3		3					1; 2; 3; 4	C	14401	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 1	99	CFG Color Test (1, testBBGRBRYB.jpg)	52	562585	2		2					1; 2; 3; 4	C	1513	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 10	108	CFG Color Test (10, testGRBYBBRY.jpg)	61	566265	3		3					1; 2; 3; 4	C	3659	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 12	110	CFG Color Test (12, testGYGYGRR.jpg)	63	568385	3		3					1; 2; 3; 4	C	2080	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 8	106	CFG Color Test (8, testGBBGBYY.jpg)	59	579953	2		2					1; 2; 3; 4	C	11547	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 13	111	CFG Color Test (13, testRBGRY.jpg)	64	581833	3		3					1; 2; 3; 4	C	1861	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 20	118	CFG Color Test (20, testYGBYR.jpg)	71	583961	3		3					1; 2; 3; 4	C	2105	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 11	109	CFG Color Test (11, testGRYBRY.jpg)	62	586273	3		3					1; 2; 3; 4	C	2301	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 22	120	CFG Color Test (22, testYRBBBRY.jpg)	73	590065	3		3					1; 2; 3; 4	C	3776	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 24	122	CFG Color Test (24, testYYGYRY.jpg)	75	592473	2		2					1; 2; 3; 4	C	2384	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 15	113	CFG Color Test (15, testRGBGR.jpg)	66	594185	2		2					1; 2; 3; 4	C	1696	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 19	117	CFG Color Test (19, testYGBRYBR.jpg)	70	596521	2		2					1; 2; 3; 4	C	2300	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 2	100	CFG Color Test (2, testBBGYYBRY.jpg)	53	598257	2		2					1; 2; 3; 4	C	1717	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 6	104	CFG Color Test (6, testBYGYRYGB.jpg)	57	603032	2		2					1; 2; 3; 4	C	4760	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 7	105	CFG Color Test (7, testBYYBR.jpg)	58	604352	3		3					1; 2; 3; 4	C	1281	
CFG SSC	4	4	CFG SSC	1	CFG Color Test, 14	112	CFG Color Test (14, testRBGYBR.jpg)	65	607584	2		2					1; 2; 3; 4	C	3212	
CFG SSC	4	4	CFG SSC	1	Debriefing	123	Debriefing	76	620528	space		 					space	C	12907	
