8
AGL Experiment
3/22/2017	5:19:49 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG SSC	8	8	CFG SSC	1	CFG String Test, 15	89	CFG String Test (15, CDDCDBB)	42	243397	3		3					1; 2; 3; 4	C	2488	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 17	91	CFG String Test (17, ACBBC)	44	244717	2		2					1; 2; 3; 4	C	1308	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 13	87	CFG String Test (13, BACDD)	40	245693	3		3					1; 2; 3; 4	C	967	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 19	93	CFG String Test (19, DACABBC)	46	246325	3		3					1; 2; 3; 4	C	616	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 11	85	CFG String Test (11, BADDDAB)	38	246501	2		2					1; 2; 3; 4	C	160	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 1	75	CFG String Test (1, BCDBA)	28	247661	3		3					1; 2; 3; 4	C	1152	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 2	76	CFG String Test (2, ACCDCA)	29	247805	1		1					1; 2; 3; 4	C	129	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 12	86	CFG String Test (12, DDCBBDAB)	39	248373	3		3					1; 2; 3; 4	C	564	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 4	78	CFG String Test (4, DBDDCCCA)	31	249965	1		1					1; 2; 3; 4	C	1589	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 3	77	CFG String Test (3, CBCBCAA)	30	251045	3		3					1; 2; 3; 4	C	1069	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 24	98	CFG String Test (24, DDCADABD)	51	252925	1		1					1; 2; 3; 4	C	1866	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 18	92	CFG String Test (18, CADCAC)	45	254445	3		3					1; 2; 3; 4	C	1504	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 16	90	CFG String Test (16, DBCBABCD)	43	255428	4		4					1; 2; 3; 4	C	969	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 23	97	CFG String Test (23, BCDABDA)	50	256525	4		4					1; 2; 3; 4	C	1083	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 20	94	CFG String Test (20, BCCABCAA)	47	257732	1		1					1; 2; 3; 4	C	1174	
CFG SSC	8	8	CFG SSC	1	CFG String Test, 5	79	CFG String Test (5, ACDCA)	32	258413	2		2					1; 2; 3; 4	C	671	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 24	122	CFG Color Test (24, testYYGYRY.jpg)	75	259860	1		1					1; 2; 3; 4	C	1434	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 18	116	CFG Color Test (18, testRGYYG.jpg)	69	260941	1		1					1; 2; 3; 4	C	1065	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 8	106	CFG Color Test (8, testGBBGBYY.jpg)	59	261492	1		1					1; 2; 3; 4	C	533	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 20	118	CFG Color Test (20, testYGBYR.jpg)	71	262733	1		1					1; 2; 3; 4	C	1224	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 14	112	CFG Color Test (14, testRBGYBR.jpg)	65	263972	1		1					1; 2; 3; 4	C	1230	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 7	105	CFG Color Test (7, testBYYBR.jpg)	58	264724	1		1					1; 2; 3; 4	C	732	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 22	120	CFG Color Test (22, testYRBBBRY.jpg)	73	265485	1		1					1; 2; 3; 4	C	742	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 4	102	CFG Color Test (4, testBRGRYYG.jpg)	55	266989	3		3					1; 2; 3; 4	C	1480	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 16	114	CFG Color Test (16, testRGGBGR.jpg)	67	268164	1		1					1; 2; 3; 4	C	1155	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 13	111	CFG Color Test (13, testRBGRY.jpg)	64	269436	1		1					1; 2; 3; 4	C	1245	
