3
AGL Experiment
12/1/2016	3:19:10 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SCS	3	3	RE SCS	1	RE String Test1, 21	71	RE String Test (21, ABADA)	72	398291	1		1					1; 2; 3; 4	C	3467	
RE SCS	3	3	RE SCS	1	RE String Test1, 17	67	RE String Test (17, BADCD)	68	400459	2		2					1; 2; 3; 4	C	2136	
RE SCS	3	3	RE SCS	1	RE String Test1, 9	59	RE String Test (9, DCAAD)	60	403339	2		2					1; 2; 3; 4	C	2865	
RE SCS	3	3	RE SCS	1	RE String Test1, 5	55	RE String Test (5, DCBAD)	56	404659	2		2					1; 2; 3; 4	C	1318	
RE SCS	3	3	RE SCS	1	RE String Test1, 1	51	RE String Test (1, ADACD)	52	407667	2		2					1; 2; 3; 4	C	2993	
RE SCS	3	3	RE SCS	1	RE String Test1, 6	56	RE String Test (6, ADDACD)	57	415659	2		2					1; 2; 3; 4	C	7985	
RE SCS	3	3	RE SCS	1	RE String Test1, 14	64	RE String Test (14, ABACDD)	65	417275	3		3					1; 2; 3; 4	C	1601	
RE SCS	3	3	RE SCS	1	RE String Test1, 7	57	RE String Test (7, CBABBBD)	58	421003	3		3					1; 2; 3; 4	C	3712	
RE SCS	3	3	RE SCS	1	RE String Test1, 23	73	RE String Test (23, ADBBDDB)	74	423731	2		2					1; 2; 3; 4	C	2724	
RE SCS	3	3	RE SCS	1	RE String Test1, 10	60	RE String Test (10, ACBAAD)	61	424923	3		3					1; 2; 3; 4	C	1182	
RE SCS	3	3	RE SCS	1	RE String Test1, 15	65	RE String Test (15, BACCDCD)	66	428147	2		2					1; 2; 3; 4	C	3207	
RE SCS	3	3	RE SCS	1	Debriefing	75	Debriefing	76	436363	space		 					space	C	8190	
