2
AGL Experiment
2/23/2017	1:16:11 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 24	73	RE String Training (24, CAABABBD)	25	335874	CAABABBD	CAABABBD						CAABABBD	C	1030	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 15	64	RE String Training (15, ADBDBAD)	16	339010	ADBDBAD	ADBDBAD						ADBDBAD	C	654	
RE SCS	2	SCS 2	RE SCS	1	RE String Training2, 11	60	RE String Training (11, CBBAAD)	12	342202	CBBAAD	CBBAAD						CBBAAD	C	880	
RE SCS	2	SCS 2	RE SCS	1	Middle Instruction	74	Middle Instruction	26	361737	space		 					space	C	19520	
RE SCS	2	SCS 2	RE SCS	1	Middle Instruction	74	Middle Instruction 2	27	379177	space		 					space	C	17412	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 7	81	RE Color Test (7, testBRGBRGBB.jpg)	34	403441	3		3					1; 2; 3; 4	C	24242	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 2	76	RE Color Test (2, testBBRBRGB.jpg)	29	418905	4		4					1; 2; 3; 4	C	15439	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 20	94	RE Color Test (20, testRRGRYRYB.jpg)	47	424969	1		1					1; 2; 3; 4	C	6053	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 16	90	RE Color Test (16, testRBYYBBY.jpg)	43	426209	1		1					1; 2; 3; 4	C	1227	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 15	89	RE Color Test (15, testRBRGB.jpg)	42	433657	1		1					1; 2; 3; 4	C	7441	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 9	83	RE Color Test (9, testBYBRYRBR.jpg)	36	437785	1		1					1; 2; 3; 4	C	4104	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 17	91	RE Color Test (17, testRGYRRB.jpg)	44	440360	4		4					1; 2; 3; 4	C	2561	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 13	87	RE Color Test (13, testGYRYYYB.jpg)	40	443472	4		4					1; 2; 3; 4	C	3091	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 5	79	RE Color Test (5, testBGRRYRB.jpg)	32	445320	3		3					1; 2; 3; 4	C	1838	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 11	85	RE Color Test (11, testGBRBRB.jpg)	38	450768	1		1					1; 2; 3; 4	C	5436	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 1	75	RE Color Test (1, testBBBBBRGB.jpg)	28	455800	1		1					1; 2; 3; 4	C	5018	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 10	84	RE Color Test (10, testBYGGYYB.jpg)	37	458192	2		2					1; 2; 3; 4	C	2377	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 14	88	RE Color Test (14, testRBBRGB.jpg)	41	464296	4		4					1; 2; 3; 4	C	6081	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 22	96	RE Color Test (22, testRYRGBB.jpg)	49	466032	4		4					1; 2; 3; 4	C	1683	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 18	92	RE Color Test (18, testRRGGB.jpg)	45	469112	1		1					1; 2; 3; 4	C	3063	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 12	86	RE Color Test (12, testGBYRYY.jpg)	39	472960	4		4					1; 2; 3; 4	C	3828	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 6	80	RE Color Test (6, testBGYRB.jpg)	33	477032	2		2					1; 2; 3; 4	C	4050	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 4	78	RE Color Test (4, testBGRRB.jpg)	31	478168	2		2					1; 2; 3; 4	C	1104	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 24	98	RE Color Test (24, testYRGGBGB.jpg)	51	480968	4		4					1; 2; 3; 4	C	2786	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 19	93	RE Color Test (19, testRRGRRYGB.jpg)	46	484864	4		4					1; 2; 3; 4	C	3882	
