3
AGL Experiment
2/23/2017	3:00:49 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SSC	3	3	RE SSC	1	RE String Test, 3	77	RE String Test (3, DDADACD)	30	492299	3		3					1; 2; 3; 4	C	2559	
RE SSC	3	3	RE SSC	1	RE String Test, 6	80	RE String Test (6, ADDACD)	33	498227	4		4					1; 2; 3; 4	C	5920	
RE SSC	3	3	RE SSC	1	RE String Test, 22	96	RE String Test (22, CDBABB)	49	501107	3		3					1; 2; 3; 4	C	2867	
RE SSC	3	3	RE SSC	1	RE String Test, 11	85	RE String Test (11, DCAABAD)	38	503187	4		4					1; 2; 3; 4	C	2064	
RE SSC	3	3	RE SSC	1	RE String Test, 14	88	RE String Test (14, ABACDD)	41	508539	1		1					1; 2; 3; 4	C	5349	
RE SSC	3	3	RE SSC	1	RE Color Test, 8	106	RE Color Test (8, testBRGYRRYB.jpg)	59	512235	1		1					1; 2; 3; 4	C	3678	
RE SSC	3	3	RE SSC	1	RE Color Test, 4	102	RE Color Test (4, testBGRRB.jpg)	55	514563	1		1					1; 2; 3; 4	C	2306	
RE SSC	3	3	RE SSC	1	RE Color Test, 14	112	RE Color Test (14, testRBBRGB.jpg)	65	515091	1		1					1; 2; 3; 4	C	518	
RE SSC	3	3	RE SSC	1	RE Color Test, 7	105	RE Color Test (7, testBRGBRGBB.jpg)	58	517267	2		2					1; 2; 3; 4	C	2160	
RE SSC	3	3	RE SSC	1	RE Color Test, 17	115	RE Color Test (17, testRGYRRB.jpg)	68	518067	2		2					1; 2; 3; 4	C	777	
RE SSC	3	3	RE SSC	1	RE Color Test, 13	111	RE Color Test (13, testGYRYYYB.jpg)	64	518587	2		2					1; 2; 3; 4	C	497	
RE SSC	3	3	RE SSC	1	RE Color Test, 15	113	RE Color Test (15, testRBRGB.jpg)	66	521787	1		1					1; 2; 3; 4	C	3165	
RE SSC	3	3	RE SSC	1	RE Color Test, 10	108	RE Color Test (10, testBYGGYYB.jpg)	61	524515	2		2					1; 2; 3; 4	C	2708	
RE SSC	3	3	RE SSC	1	RE Color Test, 3	101	RE Color Test (3, testBBRGYB.jpg)	54	527179	2		2					1; 2; 3; 4	C	2640	
RE SSC	3	3	RE SSC	1	RE Color Test, 12	110	RE Color Test (12, testGBYRYY.jpg)	63	531251	1		1					1; 2; 3; 4	C	4061	
RE SSC	3	3	RE SSC	1	RE Color Test, 19	117	RE Color Test (19, testRRGRRYGB.jpg)	70	532643	1		1					1; 2; 3; 4	C	1370	
RE SSC	3	3	RE SSC	1	RE Color Test, 23	121	RE Color Test (23, testYRBGB.jpg)	74	533411	2		2					1; 2; 3; 4	C	755	
RE SSC	3	3	RE SSC	1	RE Color Test, 6	104	RE Color Test (6, testBGYRB.jpg)	57	537635	1		1					1; 2; 3; 4	C	4212	
RE SSC	3	3	RE SSC	1	RE Color Test, 5	103	RE Color Test (5, testBGRRYRB.jpg)	56	539419	1		1					1; 2; 3; 4	C	1763	
RE SSC	3	3	RE SSC	1	RE Color Test, 16	114	RE Color Test (16, testRBYYBBY.jpg)	67	540715	1		1					1; 2; 3; 4	C	1275	
RE SSC	3	3	RE SSC	1	RE Color Test, 20	118	RE Color Test (20, testRRGRYRYB.jpg)	71	541275	1		1					1; 2; 3; 4	C	536	
RE SSC	3	3	RE SSC	1	RE Color Test, 2	100	RE Color Test (2, testBBRBRGB.jpg)	53	544938	1		1					1; 2; 3; 4	C	3648	
RE SSC	3	3	RE SSC	1	RE Color Test, 18	116	RE Color Test (18, testRRGGB.jpg)	69	547714	2		2					1; 2; 3; 4	C	2758	
RE SSC	3	3	RE SSC	1	RE Color Test, 9	107	RE Color Test (9, testBYBRYRBR.jpg)	60	551987	3		3					1; 2; 3; 4	C	4232	
RE SSC	3	3	RE SSC	1	RE Color Test, 21	119	RE Color Test (21, testRYRBR.jpg)	72	554842	4		4					1; 2; 3; 4	C	2836	
RE SSC	3	3	RE SSC	1	RE Color Test, 22	120	RE Color Test (22, testRYRGBB.jpg)	73	555970	4		4					1; 2; 3; 4	C	1114	
RE SSC	3	3	RE SSC	1	RE Color Test, 11	109	RE Color Test (11, testGBRBRB.jpg)	62	557338	2		2					1; 2; 3; 4	C	1349	
RE SSC	3	3	RE SSC	1	RE Color Test, 1	99	RE Color Test (1, testBBBBBRGB.jpg)	52	559170	1		1					1; 2; 3; 4	C	1814	
RE SSC	3	3	RE SSC	1	RE Color Test, 24	122	RE Color Test (24, testYRGGBGB.jpg)	75	565554	2		2					1; 2; 3; 4	C	6364	
RE SSC	3	3	RE SSC	1	Debriefing	123	Debriefing	76	593578	space		 					space	C	27990	
