2
AGL Experiment
2/23/2017	4:26:56 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 14	64	CFG Color Test (14, testRBGYBR.jpg)	65	277891	3		3					1; 2; 3; 4	C	12225	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 5	55	CFG Color Test (5, testBYBBGGGR.jpg)	56	283003	2		2					1; 2; 3; 4	C	5087	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 16	66	CFG Color Test (16, testRGGBGR.jpg)	67	284338	1		1					1; 2; 3; 4	C	1322	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 7	57	CFG Color Test (7, testBYYBR.jpg)	58	287962	3		3					1; 2; 3; 4	C	3613	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 15	65	CFG Color Test (15, testRGBGR.jpg)	66	290802	2		2					1; 2; 3; 4	C	2820	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 23	73	CFG Color Test (23, testYRGBB.jpg)	74	292715	1		1					1; 2; 3; 4	C	1898	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 8	58	CFG Color Test (8, testGBBGBYY.jpg)	59	294466	4		4					1; 2; 3; 4	C	1734	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 13	63	CFG Color Test (13, testRBGRY.jpg)	64	302282	1		1					1; 2; 3; 4	C	7800	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 12	62	CFG Color Test (12, testGYGYGRR.jpg)	63	305570	2		2					1; 2; 3; 4	C	3271	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 1	51	CFG Color Test (1, testBBGRBRYB.jpg)	52	308098	3		3					1; 2; 3; 4	C	2516	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 2	52	CFG Color Test (2, testBBGYYBRY.jpg)	53	311770	3		3					1; 2; 3; 4	C	3655	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 20	70	CFG Color Test (20, testYGBYR.jpg)	71	316042	1		1					1; 2; 3; 4	C	4260	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 11	61	CFG Color Test (11, testGRYBRY.jpg)	62	318578	1		1					1; 2; 3; 4	C	2513	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 24	74	CFG Color Test (24, testYYGYRY.jpg)	75	325698	2		2					1; 2; 3; 4	C	7099	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 22	72	CFG Color Test (22, testYRBBBRY.jpg)	73	329034	2		2					1; 2; 3; 4	C	3319	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 18	68	CFG Color Test (18, testRGYYG.jpg)	69	331778	3		3					1; 2; 3; 4	C	2730	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 3	53	CFG Color Test (3, testBGYBGRY.jpg)	54	335698	1		1					1; 2; 3; 4	C	3900	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 10	60	CFG Color Test (10, testGRBYBBRY.jpg)	61	339402	4		4					1; 2; 3; 4	C	3687	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 4	54	CFG Color Test (4, testBRGRYYG.jpg)	55	345066	2		2					1; 2; 3; 4	C	5651	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 17	67	CFG Color Test (17, testRGGBYG.jpg)	68	347994	2		2					1; 2; 3; 4	C	2912	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 9	59	CFG Color Test (9, testGRBGRG.jpg)	60	353058	1		1					1; 2; 3; 4	C	5043	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 19	69	CFG Color Test (19, testYGBRYBR.jpg)	70	354522	4		4					1; 2; 3; 4	C	1424	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 6	56	CFG Color Test (6, testBYGYRYGB.jpg)	57	357666	3		3					1; 2; 3; 4	C	3134	
CFG SSC	2	2	CFG SSC	1	CFG Color Test, 21	71	CFG Color Test (21, testYGGRYGRR.jpg)	72	365162	2		2					1; 2; 3; 4	C	7481	
Debriefing
