7
AGL Experiment
2/24/2017	2:22:34 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SCS	7	7	RE SCS	1	RE Color Test, 4	78	RE Color Test (4, testBGRRB.jpg)	31	472985	1		1					1; 2; 3; 4	C	1553	
RE SCS	7	7	RE SCS	1	RE Color Test, 5	79	RE Color Test (5, testBGRRYRB.jpg)	32	474377	2		2					1; 2; 3; 4	C	1378	
RE SCS	7	7	RE SCS	1	RE Color Test, 23	97	RE Color Test (23, testYRBGB.jpg)	50	475889	3		3					1; 2; 3; 4	C	1475	
RE SCS	7	7	RE SCS	1	RE Color Test, 8	82	RE Color Test (8, testBRGYRRYB.jpg)	35	477401	4		4					1; 2; 3; 4	C	1502	
RE SCS	7	7	RE SCS	1	RE Color Test, 15	89	RE Color Test (15, testRBRGB.jpg)	42	478673	1		1					1; 2; 3; 4	C	1257	
RE SCS	7	7	RE SCS	1	RE Color Test, 22	96	RE Color Test (22, testRYRGBB.jpg)	49	479761	1		1					1; 2; 3; 4	C	1063	
RE SCS	7	7	RE SCS	1	RE Color Test, 12	86	RE Color Test (12, testGBYRYY.jpg)	39	484049	3		3					1; 2; 3; 4	C	4267	
RE SCS	7	7	RE SCS	1	RE Color Test, 2	76	RE Color Test (2, testBBRBRGB.jpg)	29	484929	3		3					1; 2; 3; 4	C	864	
RE SCS	7	7	RE SCS	1	RE Color Test, 19	93	RE Color Test (19, testRRGRRYGB.jpg)	46	485993	4		4					1; 2; 3; 4	C	1044	
RE SCS	7	7	RE SCS	1	RE Color Test, 24	98	RE Color Test (24, testYRGGBGB.jpg)	51	488329	2		2					1; 2; 3; 4	C	2314	
RE SCS	7	7	RE SCS	1	RE Color Test, 21	95	RE Color Test (21, testRYRBR.jpg)	48	489457	1		1					1; 2; 3; 4	C	1108	
RE SCS	7	7	RE SCS	1	RE Color Test, 10	84	RE Color Test (10, testBYGGYYB.jpg)	37	490929	3		3					1; 2; 3; 4	C	1448	
RE SCS	7	7	RE SCS	1	RE Color Test, 9	83	RE Color Test (9, testBYBRYRBR.jpg)	36	491625	1		1					1; 2; 3; 4	C	676	
RE SCS	7	7	RE SCS	1	RE Color Test, 7	81	RE Color Test (7, testBRGBRGBB.jpg)	34	492097	3		3					1; 2; 3; 4	C	448	
RE SCS	7	7	RE SCS	1	RE Color Test, 18	92	RE Color Test (18, testRRGGB.jpg)	45	492473	2		2					1; 2; 3; 4	C	358	
RE SCS	7	7	RE SCS	1	RE Color Test, 13	87	RE Color Test (13, testGYRYYYB.jpg)	40	492929	3		3					1; 2; 3; 4	C	447	
RE SCS	7	7	RE SCS	1	RE Color Test, 14	88	RE Color Test (14, testRBBRGB.jpg)	41	496633	3		3					1; 2; 3; 4	C	3684	
RE SCS	7	7	RE SCS	1	RE String Test1, 22	120	RE String Test (22, CDBABB)	73	500945	3		3					1; 2; 3; 4	C	4281	
RE SCS	7	7	RE SCS	1	RE String Test1, 19	117	RE String Test (19, DBCCBBD)	70	502441	4		4					1; 2; 3; 4	C	1477	
RE SCS	7	7	RE SCS	1	RE String Test1, 18	116	RE String Test (18, CDADAD)	69	504393	2		2					1; 2; 3; 4	C	1929	
RE SCS	7	7	RE SCS	1	RE String Test1, 23	121	RE String Test (23, ADBBDDB)	74	505417	3		3					1; 2; 3; 4	C	1018	
RE SCS	7	7	RE SCS	1	RE String Test1, 16	114	RE String Test (16, DACDACDD)	67	506681	1		1					1; 2; 3; 4	C	1249	
RE SCS	7	7	RE SCS	1	RE String Test1, 6	104	RE String Test (6, ADDACD)	57	507729	3		3					1; 2; 3; 4	C	1032	
RE SCS	7	7	RE SCS	1	RE String Test1, 11	109	RE String Test (11, DCAABAD)	62	509457	2		2					1; 2; 3; 4	C	1725	
RE SCS	7	7	RE SCS	1	RE String Test1, 7	105	RE String Test (7, CBABBBD)	58	510737	4		4					1; 2; 3; 4	C	1272	
RE SCS	7	7	RE SCS	1	RE String Test1, 1	99	RE String Test (1, ADACD)	52	511769	2		2					1; 2; 3; 4	C	1021	
RE SCS	7	7	RE SCS	1	RE String Test1, 10	108	RE String Test (10, ACBAAD)	61	513185	1		1					1; 2; 3; 4	C	1403	
RE SCS	7	7	RE SCS	1	RE String Test1, 2	100	RE String Test (2, DDACBD)	53	514200	1		1					1; 2; 3; 4	C	1001	
RE SCS	7	7	RE SCS	1	RE String Test1, 15	113	RE String Test (15, BACCDCD)	66	515057	3		3					1; 2; 3; 4	C	842	
RE SCS	7	7	RE SCS	1	RE String Test1, 9	107	RE String Test (9, DCAAD)	60	515768	1		1					1; 2; 3; 4	C	703	
RE SCS	7	7	RE SCS	1	RE String Test1, 12	110	RE String Test (12, AACABABD)	63	517272	4		4					1; 2; 3; 4	C	1490	
RE SCS	7	7	RE SCS	1	RE String Test1, 3	101	RE String Test (3, DDADACD)	54	518065	4		4					1; 2; 3; 4	C	783	
RE SCS	7	7	RE SCS	1	RE String Test1, 14	112	RE String Test (14, ABACDD)	65	518936	3		3					1; 2; 3; 4	C	855	
RE SCS	7	7	RE SCS	1	RE String Test1, 21	119	RE String Test (21, ABADA)	72	521528	2		2					1; 2; 3; 4	C	2580	
RE SCS	7	7	RE SCS	1	RE String Test1, 4	102	RE String Test (4, DDDDDACD)	55	523089	1		1					1; 2; 3; 4	C	1557	
RE SCS	7	7	RE SCS	1	RE String Test1, 8	106	RE String Test (8, DACBAABD)	59	524808	3		3					1; 2; 3; 4	C	1710	
RE SCS	7	7	RE SCS	1	RE String Test1, 5	103	RE String Test (5, DCBAD)	56	526008	2		2					1; 2; 3; 4	C	1193	
RE SCS	7	7	RE SCS	1	RE String Test1, 13	111	RE String Test (13, AACCD)	64	527728	2		2					1; 2; 3; 4	C	1713	
RE SCS	7	7	RE SCS	1	RE String Test1, 17	115	RE String Test (17, BADCD)	68	528840	3		3					1; 2; 3; 4	C	1093	
RE SCS	7	7	RE SCS	1	RE String Test1, 24	122	RE String Test (24, DBDABADA)	75	533552	4		4					1; 2; 3; 4	C	4704	
RE SCS	7	7	RE SCS	1	RE String Test1, 20	118	RE String Test (20, AACAABCD)	71	534184	4		4					1; 2; 3; 4	C	619	
RE SCS	7	7	RE SCS	1	Debriefing	123	Debriefing	76	551584	space		 					space	C	17370	
