6
AGL Experiment
2/24/2017	2:24:21 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
RE SSC	6	6	RE SSC	1	RE String Training2, 22	71	RE String Training (22, BDAAAAAD)	23	481433	BDAAAAAD	BDAAAAAD						BDAAAAAD	C	1426	
RE SSC	6	6	RE SSC	1	RE String Training2, 18	67	RE String Training (18, DCBBBAD)	19	487394		DCBBAD						DCBBBAD	E	1973	
RE SSC	6	6	RE SSC	1	RE String Training2, 18	67	RE String Training (18, DCBBBAD)	19	492706		DCBBAD						DCBBBAD	E	7477	
RE SSC	6	6	RE SSC	1	RE String Training2, 18	67	RE String Training (18, DCBBBAD)	19	499122	DCBBBAD	DCBBBAD						DCBBBAD	SC	12925	
RE SSC	6	6	RE SSC	1	RE String Training2, 8	57	RE String Training (8, ADDDBA)	9	503529	ADDDBA	ADDDBA						ADDDBA	C	1193	
RE SSC	6	6	RE SSC	1	RE String Training2, 20	69	RE String Training (20, DDDAAABA)	21	508529	DDDAAABA	DDDAAABA						DDDAAABA	C	1345	
RE SSC	6	6	RE SSC	1	RE String Training2, 2	51	RE String Training (2, CABAD)	3	512489	CABAD	CABAD						CABAD	C	1321	
RE SSC	6	6	RE SSC	1	RE String Training2, 11	60	RE String Training (11, CBBAAD)	12	517833	CBBAAD	CBBAAD						CBBAAD	C	1595	
RE SSC	6	6	RE SSC	1	RE String Training2, 24	73	RE String Training (24, CAABABBD)	25	525777	CAABABBD	CAABABBD						CAABABBD	C	1181	
RE SSC	6	6	RE SSC	1	RE String Training2, 10	59	RE String Training (10, DDBDAD)	11	531281	DDBDAD	DDBDAD						DDBDAD	C	1648	
RE SSC	6	6	RE SSC	1	RE String Training2, 6	55	RE String Training (6, BDABD)	7	537313	BDABD	BDABD						BDABD	C	2516	
RE SSC	6	6	RE SSC	1	RE String Training2, 7	56	RE String Training (7, ABDAAD)	8	542177	ABDAAD	ABDAAD						ABDAAD	C	1154	
RE SSC	6	6	RE SSC	1	Middle Instruction	74	Middle Instruction	26	565920	space		 					space	C	23703	
RE SSC	6	6	RE SSC	1	Middle Instruction	74	Middle Instruction 2	27	582048	space		 					space	C	16097
RE SSC	6	6	RE SSC	1	RE String Test, 5	79	RE String Test (5, DCBAD)	32	591312	2		2					1; 2; 3; 4	SC	9261	
RE SSC	6	6	RE SSC	1	RE String Test, 7	81	RE String Test (7, CBABBBD)	34	601936	2		2					1; 2; 3; 4	C	10618	
RE SSC	6	6	RE SSC	1	RE String Test, 6	80	RE String Test (6, ADDACD)	33	606840	4		4					1; 2; 3; 4	C	4889	
RE SSC	6	6	RE SSC	1	RE String Test, 24	98	RE String Test (24, DBDABADA)	51	609208	4		4					1; 2; 3; 4	C	2357	
RE SSC	6	6	RE SSC	1	RE String Test, 12	86	RE String Test (12, AACABABD)	39	611608	3		3					1; 2; 3; 4	C	2390	
RE SSC	6	6	RE SSC	1	RE String Test, 13	87	RE String Test (13, AACCD)	40	613408	2		2					1; 2; 3; 4	C	1790	
RE SSC	6	6	RE SSC	1	RE String Test, 21	95	RE String Test (21, ABADA)	48	615568	3		3					1; 2; 3; 4	C	2150	
RE SSC	6	6	RE SSC	1	RE String Test, 1	75	RE String Test (1, ADACD)	28	617696	3		3					1; 2; 3; 4	C	2112	
RE SSC	6	6	RE SSC	1	RE String Test, 9	83	RE String Test (9, DCAAD)	36	620968	2		2					1; 2; 3; 4	C	3267	
RE SSC	6	6	RE SSC	1	RE String Test, 15	89	RE String Test (15, BACCDCD)	42	625632	1		1					1; 2; 3; 4	C	4648	
RE SSC	6	6	RE SSC	1	RE String Test, 22	96	RE String Test (22, CDBABB)	49	628208	3		3					1; 2; 3; 4	C	2574	
RE SSC	6	6	RE SSC	1	RE String Test, 4	78	RE String Test (4, DDDDDACD)	31	631952	3		3					1; 2; 3; 4	C	3734	
RE SSC	6	6	RE SSC	1	RE String Test, 3	77	RE String Test (3, DDADACD)	30	632976	3		3					1; 2; 3; 4	C	1008	
RE SSC	6	6	RE SSC	1	RE String Test, 11	85	RE String Test (11, DCAABAD)	38	634496	3		3					1; 2; 3; 4	C	1512	
RE SSC	6	6	RE SSC	1	RE String Test, 23	97	RE String Test (23, ADBBDDB)	50	637896	2		2					1; 2; 3; 4	C	3395	
RE SSC	6	6	RE SSC	1	RE String Test, 19	93	RE String Test (19, DBCCBBD)	46	639240	2		2					1; 2; 3; 4	C	1339	
RE SSC	6	6	RE SSC	1	RE String Test, 20	94	RE String Test (20, AACAABCD)	47	642312	3		3					1; 2; 3; 4	C	3061	
RE SSC	6	6	RE SSC	1	RE String Test, 10	84	RE String Test (10, ACBAAD)	37	645640	2		2					1; 2; 3; 4	C	3322	
RE SSC	6	6	RE SSC	1	RE String Test, 8	82	RE String Test (8, DACBAABD)	35	647240	3		3					1; 2; 3; 4	C	1589	
RE SSC	6	6	RE SSC	1	RE String Test, 16	90	RE String Test (16, DACDACDD)	43	648256	3		3					1; 2; 3; 4	C	1005	
RE SSC	6	6	RE SSC	1	RE String Test, 14	88	RE String Test (14, ABACDD)	41	649848	3		3					1; 2; 3; 4	C	1580	
RE SSC	6	6	RE SSC	1	RE String Test, 17	91	RE String Test (17, BADCD)	44	654520	4		4					1; 2; 3; 4	C	4669	
RE SSC	6	6	RE SSC	1	RE String Test, 18	92	RE String Test (18, CDADAD)	45	656512	3		3					1; 2; 3; 4	C	1978	
RE SSC	6	6	RE SSC	1	RE String Test, 2	76	RE String Test (2, DDACBD)	29	657744	3		3					1; 2; 3; 4	C	1227	
RE SSC	6	6	RE SSC	1	RE Color Test, 13	111	RE Color Test (13, testGYRYYYB.jpg)	64	662080	4		4					1; 2; 3; 4	C	4329	
RE SSC	6	6	RE SSC	1	RE Color Test, 20	118	RE Color Test (20, testRRGRYRYB.jpg)	71	665912	3		3					1; 2; 3; 4	C	3811	
RE SSC	6	6	RE SSC	1	RE Color Test, 16	114	RE Color Test (16, testRBYYBBY.jpg)	67	674608	2		2					1; 2; 3; 4	C	8674	
RE SSC	6	6	RE SSC	1	RE Color Test, 4	102	RE Color Test (4, testBGRRB.jpg)	55	677264	2		2					1; 2; 3; 4	C	2647	
RE SSC	6	6	RE SSC	1	RE Color Test, 21	119	RE Color Test (21, testRYRBR.jpg)	72	680543	2		2					1; 2; 3; 4	C	3259	
RE SSC	6	6	RE SSC	1	RE Color Test, 17	115	RE Color Test (17, testRGYRRB.jpg)	68	681943	3		3					1; 2; 3; 4	C	1376	
RE SSC	6	6	RE SSC	1	RE Color Test, 22	120	RE Color Test (22, testRYRGBB.jpg)	73	685631	2		2					1; 2; 3; 4	C	3664	
RE SSC	6	6	RE SSC	1	RE Color Test, 11	109	RE Color Test (11, testGBRBRB.jpg)	62	691055	1		1					1; 2; 3; 4	C	5389	
RE SSC	6	6	RE SSC	1	RE Color Test, 15	113	RE Color Test (15, testRBRGB.jpg)	66	694903	3		3					1; 2; 3; 4	C	3836	
RE SSC	6	6	RE SSC	1	RE Color Test, 23	121	RE Color Test (23, testYRBGB.jpg)	74	696623	1		1					1; 2; 3; 4	C	1706	
RE SSC	6	6	RE SSC	1	RE Color Test, 18	116	RE Color Test (18, testRRGGB.jpg)	69	700159	1		1					1; 2; 3; 4	C	3525	
RE SSC	6	6	RE SSC	1	RE Color Test, 19	117	RE Color Test (19, testRRGRRYGB.jpg)	70	704871	3		3					1; 2; 3; 4	C	4687	
RE SSC	6	6	RE SSC	1	RE Color Test, 3	101	RE Color Test (3, testBBRGYB.jpg)	54	709391	2		2					1; 2; 3; 4	C	4507	
RE SSC	6	6	RE SSC	1	RE Color Test, 7	105	RE Color Test (7, testBRGBRGBB.jpg)	58	711399	3		3					1; 2; 3; 4	C	1983	
RE SSC	6	6	RE SSC	1	RE Color Test, 14	112	RE Color Test (14, testRBBRGB.jpg)	65	713623	3		3					1; 2; 3; 4	C	2206	
RE SSC	6	6	RE SSC	1	RE Color Test, 8	106	RE Color Test (8, testBRGYRRYB.jpg)	59	714991	3		3					1; 2; 3; 4	C	1357	
RE SSC	6	6	RE SSC	1	RE Color Test, 9	107	RE Color Test (9, testBYBRYRBR.jpg)	60	718215	2		2					1; 2; 3; 4	C	3199	
RE SSC	6	6	RE SSC	1	RE Color Test, 24	122	RE Color Test (24, testYRGGBGB.jpg)	75	720727	2		2					1; 2; 3; 4	C	2493	
RE SSC	6	6	RE SSC	1	RE Color Test, 6	104	RE Color Test (6, testBGYRB.jpg)	57	722391	2		2					1; 2; 3; 4	C	1657	
RE SSC	6	6	RE SSC	1	RE Color Test, 2	100	RE Color Test (2, testBBRBRGB.jpg)	53	723975	3		3					1; 2; 3; 4	C	1559	
RE SSC	6	6	RE SSC	1	RE Color Test, 10	108	RE Color Test (10, testBYGGYYB.jpg)	61	727839	3		3					1; 2; 3; 4	C	3840	
RE SSC	6	6	RE SSC	1	RE Color Test, 5	103	RE Color Test (5, testBGRRYRB.jpg)	56	729559	3		3					1; 2; 3; 4	C	1709	
RE SSC	6	6	RE SSC	1	RE Color Test, 12	110	RE Color Test (12, testGBYRYY.jpg)	63	731167	3		3					1; 2; 3; 4	C	1600	
RE SSC	6	6	RE SSC	1	RE Color Test, 1	99	RE Color Test (1, testBBBBBRGB.jpg)	52	734751	1		1					1; 2; 3; 4	C	3552	
RE SSC	6	6	RE SSC	1	Debriefing	123	Debriefing	76	748023	space		 					space	C	13241	
